report_date,open_street,sponsor,borough,category,sponsor_type,total_weekly_hours,length_mi
2024-07-01,Tompkins Avenue,Bridge Street Development Corporation,Brooklyn,Full Closure,Nonprofit,9,0.3066264729066685
2024-07-01,Troutman Street,Troutman Street Open Street Coalition,Brooklyn,Full Closure,Nonprofit,24,0.2421556418527811
2024-07-01,Vanderbilt Avenue,Prospect Heights Neighborhood Development Council,Brooklyn,Full Closure,Neighborhood Organization,26,0.3609585748371837
2024-07-01,Wadsworth Avenue,PS 528: Bea Fuller Rogers School,Manhattan,Full Closure: Schools,School,17,0.048024388268332
2024-07-01,Washington Place,Academy of St. Joseph,Manhattan,Full Closure: Schools,School,10,0.0821264647443942
2024-07-01,Washington St - Main St - Brooklyn,DUMBO Business Improvement District,Brooklyn,Full Closure,Business Improvement District,71,0.0466945399266853
2024-07-01,Water Street SI,Van Duzer Street Civic Association,Staten Island,Full Closure,Neighborhood Organization,5,0.0828703139093528
2024-07-01,Watkins Street - Belmont,Brownsville Community Justice Center,Brooklyn,Full Closure,Nonprofit,30,0.022225503953443
2024-07-01,West 120th Street,Marcus Meets Malcolm,Manhattan,Limited Local Access,Nonprofit,74,0.1046790650616911
2024-07-01,West 142nd Street - Amsterdam Avenue - Hamilton Place,Harlem One Stop Inc,Manhattan,Full Closure,Nonprofit,7,0.0405302648325703
2024-07-01,West 159th Street,Community League of the Heights,Manhattan,Full Closure,Nonprofit,40,0.1655681514928366
2024-07-01,West 164th Street,Community League of the Heights,Manhattan,Full Closure,Nonprofit,40,0.109004560219174
2024-07-01,West 182nd Street,Futures Ignite,Manhattan,Full Closure: Schools,Nonprofit,18,0.0887454069155668
2024-07-01,West 21st Street,West 21st Street Open Streets Coalition,Manhattan,Limited Local Access,Nonprofit,84,0.1707370111056112
2024-07-01,West 94th Street,Columbia Grammar and Preparatory School,Manhattan,Full Closure: Schools,School,50,0.1706475913380332
2024-07-01,West 9th Street,Red Hook Initiative,Brooklyn,Full Closure,Nonprofit,48,0.0884883251493183
2024-07-01,Willoughby Avenue - Fort Greene,NYC Department of Transportation,Brooklyn,Limited Local Access,Government,84,0.3663010318279803
2024-07-01,Woodside Avenue,Thai Community USA NYC,Queens,Full Closure,Nonprofit,19,0.1425166651703905
2024-10-16,108th Avenue,Family Unity in Our Community Incorporated,Queens,Full Closure,Nonprofit,5,0.044786097310936
2024-10-16,109th Avenue,PS 134Q: Langston Hughes School,Queens,Full Closure: Schools,School,20,0.0557491649805968
2024-10-16,110th Avenue,Addisleigh Park Civic Organization,Queens,Full Closure,Neighborhood Organization,59,0.0207851804057449
2024-10-16,110th Street,Helen M. Marshall School,Queens,Full Closure: Schools,School,36,0.1081753244242228
2024-10-16,113th Street,PS143Q The Louis Armstrong Elementary School,Queens,Full Closure: Schools,School,32,0.1837788852483033
2024-10-16,136th Street,PS 120 Queens,Queens,Full Closure: Schools,School,26,0.0490053896826914
2024-10-16,141st Street,JAMROCK JERK LLC,Queens,Full Closure,Business,31,0.0328637702638833
2024-10-16,155th Street - Pomonok,PS 201: The Discovery School for Inquiry and Research,Queens,Full Closure: Schools,School,50,0.057576782203754
2024-10-16,156th Street,HOOD WORKS INC.,Queens,Limited Local Access,Nonprofit,36,0.1249733032611832
2024-10-16,18th & 7th,Middle School 88,Brooklyn,Full Closure: Schools,School,15,0.1444138383180477
2024-10-16,18th Street,Hellenic Classical Charter Schools,Brooklyn,Full Closure: Schools,School,36,0.155684770982771
2024-10-16,235th & 120th,P.S. 176 The Cambria Heights School,Queens,Full Closure: Schools,School,37,0.1312554072171662
2024-10-16,23rd Street,The Young Women's Leadership School of Astoria,Queens,Full Closure: Schools,School,45,0.0879923308153826
2024-10-16,29th Street,LaGuardia Community College,Queens,Full Closure,School,60,0.1156285488255469
2024-10-16,31st Avenue,31st Ave Open Street Collective,Queens,Full Closure,Nonprofit,16,0.0991317100300512
2024-10-16,34th Avenue,34th Ave Open Streets Coalition,Queens,Limited Local Access,Nonprofit,91,1.2955984990100728
2024-10-16,37th & 36th,Our World Neighborhood Charter School,Queens,Full Closure: Schools,School,16,0.1230125306509164
2024-10-16,3rd Avenue,Merchants of Third Avenue Civic Improvement Association,Brooklyn,Full Closure,Merchants Association,6,1.59330545976497
2024-10-16,41st & 75th,NYCDOE Mosaic 3K/Pre-k Center 24Q331 @ Q364,Queens,Full Closure: Schools,School,6,0.0546077892434272
2024-10-16,43rd Street,PS 169 Sunset Park School,Brooklyn,Full Closure: Schools,School,13,0.1521965901991944
2024-10-16,47th Avenue,47th Avenue,Queens,Full Closure: Schools,,40,0.08701410189502
2024-10-16,50th Avenue - 98th Street - 99th Street,IS 61Q: Leonardo Da Vinci,Queens,Full Closure: Schools,School,38,0.1011148328624433
2024-10-16,5th Avenue - Park Slope,Park Slope Fifth Avenue Business Improvement District,Brooklyn,Full Closure,Business Improvement District,98,0.2649430004993305
2024-10-16,62nd Street,"Korean Art Forum, Inc (aka. Korea Art Forum)",Queens,Full Closure,Nonprofit,6,0.0278192931163581
2024-10-16,71st Street,PS 170K The Ralph A. Fabrizio School,Brooklyn,Full Closure: Schools,School,2,0.183865351838332
2024-10-16,72nd Street,PS 12 James B. Colgate,Queens,Full Closure: Schools,School,35,0.0506185503266321
2024-10-16,7th Street - 8th Avenue -Prospect Park West,St. Saviour Catholic Academy,Brooklyn,Full Closure: Schools,School,8,0.1483411339086782
2024-10-16,7th Street - PS 118,PS 118 The Maurice Senak Community School,Brooklyn,Full Closure: Schools,School,45,0.1547413501757393
2024-10-16,84th Avenue,Thomas A. Edison Career and Technical Education High School,Queens,Full Closure: Schools,School,45,0.2194099291493978
2024-10-16,88th Avenue,PS 273 Q,Queens,Full Closure: Schools,School,13,0.0989111600586806
2024-10-16,94th Street - 40th Drive,Moving Up Children Center,Queens,Full Closure: Schools,School,20,0.0339298656155884
2024-10-16,9th Avenue,PS 129 Patricia Larkin,Queens,Full Closure: Schools,School,57,0.0485179676956516
2024-10-16,Academy Street,Community League of the Heights,Manhattan,Full Closure,Nonprofit,40,0.1496015549425436
2024-10-16,Amsterdam Avenue,West 111th Street Block Association,Manhattan,Full Closure,Neighborhood Organization,28,0.2523836814165235
2024-10-16,Andrews Avenue South,MS 390,Bronx,Full Closure: Schools,School,45,0.1276885738355372
2024-10-16,Audubon Avenue,Connectemonos,Manhattan,Full Closure,Nonprofit,18,0.0470503208525837
2024-10-16,Avenue B - 6th Street - 14th Street,Loisaida Open Streets Community Coalition,Manhattan,Limited Local Access,Nonprofit,84,0.1412907530317891
2024-10-16,Barton Avenue,Asian American Federation,Queens,Full Closure,Nonprofit,40,0.0487240234225658
2024-10-16,Bathgate Avenue,Street Lab,Bronx,Full Closure: Schools,Nonprofit,9,0.1148531679064285
2024-10-16,Beaumont Avenue,P.S. 32 The Belmont School,Bronx,Full Closure: Schools,School,8,0.0597513911764238
2024-10-16,Benson Avenue,Federation of Italian American Organizations of Brooklyn,Brooklyn,Full Closure,Nonprofit,35,0.0633307978833027
2024-10-16,Bleecker Street,Von Design Ltd.,Manhattan,Full Closure,Business,42,0.0825670332795324
2024-10-16,Bolton Avenue,Frontline Nutrition Services,Bronx,Full Closure,Nonprofit,7,0.1421544626828394
2024-10-16,Bond Street,il Buco,Manhattan,Full Closure,Business,58,0.1245105506329146
2024-10-16,Bristol Street,NYC Department of Health and Mental Hygiene,Brooklyn,Limited Local Access,Government,2,0.1080370734966196
2024-10-16,Britton Avenue,PS 89Q The Jose Peralta School of Dreamers,Queens,Full Closure: Schools,School,32,0.0481882127637824
2024-10-16,Broadway & East 20th Street,Ballet Tech Foundation,Manhattan,Full Closure: Schools,Business,15,0.0499879312328975
2024-10-16,Broome Street,Lower East Side Partnership,Manhattan,Full Closure,Business Improvement District,12,0.044758393286818
2024-10-16,Canal Street,Cervo's,Manhattan,Full Closure,Business,56,0.0930696384502529
2024-10-16,Chauncey Street,Chauncey Street Block & Tenants Association,Brooklyn,Limited Local Access,Neighborhood Organization,8,0.1437047965406545
2024-10-16,Chester Avenue,Masjid Nur Al-Islam,Brooklyn,Full Closure,Nonprofit,3,0.0775238550041576
2024-10-16,Christopher Street,Kettle of Fish,Manhattan,Full Closure,Business,52,0.2090101611250788
2024-10-16,Clarkson Street,HS M560,Manhattan,Full Closure: Schools,School,22,0.1001232908467473
2024-10-16,Columbia Place,The Willowtown Assocation,Brooklyn,Limited Local Access,Neighborhood Organization,79,0.1359780017958459
2024-10-16,Columbia Street,Living Traditions Inc.,Brooklyn,Full Closure,Nonprofit,11,0.106295907127568
2024-10-16,Columbus Avenue - Upper West Side,Columbus Avenue Business Improvement District,Manhattan,Full Closure,Business Improvement District,10,0.9132979701234352
2024-10-16,Cooper Street,School in the Square,Manhattan,Full Closure: Schools,School,9,0.0815137008236473
2024-10-16,Decatur Avenue,Decatur Block Association,Bronx,Full Closure,Neighborhood Organization,19,0.110804582164617
2024-10-16,Decatur Street,Decatur Howard Saratoga Block Association President,Brooklyn,Limited Local Access,Neighborhood Organization,8,0.1453933456194362
2024-10-16,Deisius Street,31R005,Staten Island,Full Closure: Schools,School,37,0.0507745681579686
2024-10-16,Dock Street,DUMBO Business Improvement District,Brooklyn,Full Closure: Schools,Business Improvement District,7,0.0485782087676573
2024-10-16,Duane Street,"KioRestaurant, LLC (d.b.a. Khe-Yo)",Manhattan,Full Closure,Business,77,0.045943682009923
2024-10-16,East 100th Street - East 101st Street,Uptown Grand Central,Manhattan,Full Closure,Nonprofit,8,0.0903856647789675
2024-10-16,East 115th Street - Pleasant Avenue - 1st Avenue,Salsa Stories,Manhattan,Full Closure,Nonprofit,4,0.1346502272084435
2024-10-16,East 123rd Street,"Boriken Neighborhood Health Center/ East Harlem Council for Human Services, Inc.",Manhattan,Full Closure,Neighborhood Organization,6,0.1340243501390937
2024-10-16,East 150th Street,PS 5: Port Morris,Bronx,Full Closure: Schools,School,40,0.0481405272785201
2024-10-16,East 16th Street,Friends Seminary,Manhattan,Full Closure: Schools,School,40,0.0976632856476691
2024-10-16,East 212th Street,Uptown & Boogie Healthy Project,Bronx,Full Closure,Nonprofit,6,0.0
2024-10-16,East 22nd Street,The Ecole (formerly Ecole Internationale de New York),Manhattan,Full Closure: Schools,School,22,0.1030843170032366
2024-10-16,East 23rd Street,PS 152: Dyckman Valley,Brooklyn,Full Closure: Schools,School,40,0.090623236674266
2024-10-16,East 4th Street,Fourth Arts Block (FABnyc),Manhattan,Full Closure,Nonprofit,5,0.131123367974867
2024-10-16,East 5th Street,PS 64M,Manhattan,Full Closure: Schools,School,15,0.1225754891588376
2024-10-16,East 73rd Street,The Buckley School,Manhattan,Full Closure: Schools,School,25,0.1033987836620779
2024-10-16,East 78th Street,The Allen-Stevenson School,Manhattan,Full Closure: Schools,School,40,0.1031027858807342
2024-10-16,East 82nd Street - 1st Avenue - 2nd Avenue,PS 290: The Manhattan New School,Manhattan,Full Closure: Schools,School,35,0.1415159058821421
2024-10-16,East 89th Street,Saint David's School,Manhattan,Full Closure: Schools,School,20,0.0967163749307813
2024-10-16,East 91st Street - Park Avenue - Madison Avenue,The Dalton School,Manhattan,Full Closure: Schools,School,17,0.0913320056093577
2024-10-16,East 92nd Street,The Nightingale Bamford School,Manhattan,Full Closure: Schools,School,27,0.0978522037069702
2024-10-16,Evelyn Place,I AM MY COMMUNITY INC,Bronx,Full Closure,Nonprofit,91,0.0530443114029633
2024-10-16,Field Place,PS 363,Bronx,Full Closure: Schools,School,45,0.0564967889588646
2024-10-16,Fifth Avenue - Manhattan,Fifth Avenue Association,Manhattan,Full Closure,Business Improvement District,11,0.3441145676171114
2024-10-16,Forsyth Street,Chinatown Business Improvement District,Manhattan,Full Closure,Business Improvement District,7,0.0392875298084903
2024-10-16,Frederick Douglass Boulevard,Frederick Douglass Boulevard Alliance,Manhattan,Full Closure,Nonprofit,18,0.4534425877466571
2024-10-16,Gansevoort Street - Little West 12th St - West 13th St,Meatpacking Business Improvement District,Manhattan,Full Closure,Business Improvement District,167,0.4835244973347434
2024-10-16,Goble Place,New Settlement,Bronx,Full Closure,Nonprofit,8,0.0666908823668279
2024-10-16,Graham Avenue - Scholes,Pizzette,Brooklyn,Full Closure,Business,26,0.0500526029853821
2024-10-16,Grand Avenue,Bright Leaders Group Family Day Care Inc.,Bronx,Full Closure,School,3,0.3214344334153774
2024-10-16,Grove Street - Bleecker,Via Carota,Manhattan,Full Closure,Business,44,0.0539745808566759
2024-10-16,Grove Street - Hudson,PS3 John Melser Charrette School,Manhattan,Full Closure: Schools,School,37,0.2133844097524214
2024-10-16,Hall Street,Hall Street Block Association,Brooklyn,Limited Local Access,Neighborhood Organization,77,0.1759794817088487
2024-10-16,Hanover Place,Brooklyn RISE Charter School,Brooklyn,Full Closure: Schools,School,50,0.0703748010430439
2024-10-16,Harrod Place,"Youth Ministries for Peace and Justice, Inc.",Bronx,Full Closure,Nonprofit,7,0.0608283164045265
2024-10-16,Hester Street - Little Italy,Little Italy Merchants Association,Manhattan,Full Closure,Merchants Association,40,0.29704236351734487
2024-10-16,Hester Street - PS 42M,PS 42M,Manhattan,Full Closure: Schools,School,35,0.042857122598633
2024-10-16,Hoyt Street,Atlantic Avenue Business Improvement District,Brooklyn,Full Closure,Business Improvement District,29,0.0478797512469988
2024-10-16,Hudson Boulevard East - West,Hudson Yards Hell's Kitchen Alliance,Manhattan,Limited Local Access,Business Improvement District,60,0.0480757866620441
2024-10-16,Irving Place,Washington Irving Educational Campus,Manhattan,Full Closure: Schools,School,47,0.0460623229666175
2024-10-16,Jamaica Avenue,Downtown Jamaica Partnership,Queens,Full Closure,Business Improvement District,42,0.1798337520704344
2024-10-16,Jane Street,JST Restaurant Corp,Manhattan,Full Closure,Business,35,0.0747434449239891
2024-10-16,Jefferson Avenue,The 700 Jefferson Avenue Block Association,Brooklyn,Full Closure,Neighborhood Organization,27,0.1554015847211831
2024-10-16,Jefferson Street,Office Ho Jonot,Manhattan,Full Closure,Business,36,0.0933070972395417
2024-10-16,Jennings Street,Caldwell Enrichment Program Inc.,Bronx,Full Closure,School,46,0.0433884846260261
2024-10-16,Kelly Street - Beck Street - St John - Leggett Avenue,Salsa Stories,Bronx,Full Closure,Nonprofit,3,0.1164554666441301
2024-10-16,La Salle Street,Morningside Area Alliance,Manhattan,Full Closure,Neighborhood Organization,5,0.0540056287998519
2024-10-16,Lawrence Street,Downtown Brooklyn Partnership,Brooklyn,Full Closure,Business Improvement District,50,0.1369694904069747
2024-10-16,Lexington Avenue,The Brooklyn Bazaar Festival Inc.,Brooklyn,Full Closure,Nonprofit,16,0.1518831412955925
2024-10-16,Longfellow-Lafayette,Leaders In Our Neighborhood Charter School,Bronx,Full Closure: Schools,School,10,0.1520526671077489
2024-10-16,Marcy Avenue,"Bedford Stuyvesant Gateway District Management Association, Inc.",Brooklyn,Full Closure,Business Improvement District,27,0.0344830037675065
2024-10-16,Martense Street,GrowHouse Community Design + Development Group,Brooklyn,Full Closure,Business,10,0.1556441515238472
2024-10-16,Maspeth Avenue,Friends of Cooper Park,Brooklyn,Full Closure,Neighborhood Organization,12,0.0320500264109319
2024-10-16,Minthorne Street,"Staten Island Chamber of Commerce Foundation Inc. / The Angiuli Group, LLC",Staten Island,Full Closure,Nonprofit,21,0.0970787935440311
2024-10-16,Montague Street,Montague Street Business Improvement District,Brooklyn,Full Closure,Business Improvement District,9,0.1899122905794119
2024-10-16,Morris Avenue,IS 117: Joseph H. Wade School,Bronx,Full Closure: Schools,School,5,0.0553653478206948
2024-10-16,Mount Hope Place,Street Lab,Bronx,Full Closure: Schools,Nonprofit,4,0.1324436402420081
2024-10-16,Murdock Avenue,Addisleigh Park Civic Organization,Queens,Full Closure,Neighborhood Organization,91,0.0192639146586003
2024-10-16,New Dorp Lane - 9th Street,New Dorp Business Improvement District,Staten Island,Full Closure,Business Improvement District,14,0.0844308063581702
2024-10-16,Newkirk Avenue,Flatbush Development Corporation,Brooklyn,Full Closure,Neighborhood Organization,9,0.3478994297046857
2024-10-16,Newtown Avenue - 23rd Street,The Young Women's Leadership School of Astoria,Queens,Full Closure: Schools,School,22,0.033401214067613
2024-10-16,Orchard Street,Lower East Side Partnership,Manhattan,Full Closure,Business Improvement District,66,0.4870322177802711
